Source,Plx,Gmag,BPmag,RPmag
5406045412448314880,5.0104,20.820398,21.759348,20.232418
5695262218027990528,5.0104,20.445883,21.651215,19.078266
6036973668683506304,5.0104,18.054148,19.963228,16.76168
256392853037810816,5.0104,14.348168,15.210976,13.43712
4056141039760218112,5.0104,19.541553,20.283918,18.664274
4668653060189198208,5.0104,14.167316,15.055976,13.23529
1748366222813074432,5.0104,20.82924,21.714607,19.372139
514031311010414464,5.0104,20.786186,20.794964,19.058304
4104807382787012224,5.0104,19.485529,20.125841,17.730629
3993998703979018240,5.0104,10.600447,10.914293,10.123779
4049825685438682112,5.0104,17.82969,18.45641,17.009369
5834929679752185344,5.0104,20.710802,,
639521936045088768,5.0104,15.778865,17.044012,14.665961
1895480260136352768,5.0104,14.644038,15.556874,13.698186
5904118579202725120,5.0104,19.751844,19.97159,18.72502
6003016763905890432,5.0104,15.071789,16.372866,13.921825
1907378075460437248,5.0104,16.48105,17.661201,15.297469
5517060795099737984,5.0104,20.810167,21.255215,19.758759
5870852476978940800,5.0104,20.879992,21.576744,19.79372
5659091897540058240,5.0104,9.923752,10.144807,9.549052
6043944602474733952,5.0104,20.064354,20.368792,18.813381
19422018206802304,5.0104,17.433968,19.040648,16.223558
4268233018685215744,5.0104,20.61196,21.557499,19.065197
6278729127140464640,5.0104,20.311375,21.505398,18.970978
5932988215627160960,5.0104,19.969334,,
4088218604159427456,5.0104,18.388193,20.145374,17.138084
4120810774490529920,5.0104,20.255503,,
5831339293207688960,5.0104,20.867435,21.640215,20.147787
5925163678434669056,5.0104,20.624752,21.164799,19.540512
226782317706260352,5.0104,13.897499,14.674164,13.036484
5957880883951499776,5.0104,20.018538,20.271053,18.819172
4109168183328736512,5.0104,19.959555,20.092459,18.456074
4454125314972553088,5.0104,20.765558,20.95748,19.626965
4485402435056532352,5.0104,17.972286,19.802168,16.692963
450796988546955136,5.0104,20.919336,21.378967,19.643618
1571408862934711168,5.0104,15.049058,16.041082,14.060714
6089758851116092928,5.0104,20.759079,21.836182,19.892183
6563152242417637504,5.0104,17.229698,18.579798,16.084906
5915138537572350592,5.0104,11.092602,11.481133,10.534229
5961136808445052928,5.0104,20.58424,20.902391,19.177036
5952636900641020416,5.0104,20.16038,20.862204,19.217106
2268909249701410176,5.0104,20.803667,21.233065,19.506641
4148701497546758656,5.0104,18.378647,19.20368,16.974838
6020902141580436608,5.0104,20.639376,21.802454,19.735117
5395331461901510016,5.0104,20.670864,,
5497769760509634048,5.0104,18.189882,20.138063,16.898504
2136989844601529728,5.0104,20.782448,21.335897,19.859632
3118825072185556864,5.0104,20.534967,21.291805,19.488997
4509591317207115648,5.0104,20.186728,20.860382,19.066584
2414410097306500608,5.0104,14.503872,15.461751,13.534267
4041381230051191808,5.0104,19.735392,,
5222896599508563072,5.0104,15.710466,16.68428,14.486854
4158066626525391616,5.0104,19.9176,21.125607,18.909607
4096972194197945600,5.0104,19.3553,21.911774,17.491192
4039020303647116288,5.0104,19.08742,19.217253,17.820423
3752995169739026432,5.0104,13.990763,14.790476,13.117661
5979723433991927424,5.0104,20.218529,,
5953629209826473088,5.0104,19.599049,19.8334,17.830654
4407190019741095424,5.0104,16.487713,17.352839,15.163028
2947743704306023936,5.0104,20.098307,21.426655,18.754395
794669623794068096,5.0104,20.883358,20.92174,19.869978
4044052562120615552,5.0104,19.772104,,
5874839752822061696,5.0104,20.663128,,
4044021359172408064,5.0104,19.701944,,
1081532486654465664,5.0104,20.948236,20.10968,18.531366
5932220309793011456,5.0104,20.505455,20.433638,17.16524
5834673905859755264,5.0104,20.780828,21.121696,19.885586
3125132111398870912,5.0104,20.627068,21.47749,19.462578
4065778018505853056,5.0104,20.420025,,
5803870194209568128,5.0104,15.905174,17.169,14.797584
3953390097433144192,5.0104,17.552505,19.06512,16.383049
4715582243686572288,5.0104,10.948153,11.252109,10.482344
6648042030507336960,5.0104,20.862764,21.312086,20.015121
358951827340478336,5.0104,20.65466,20.840403,19.646149
4118462252043865344,5.0104,20.691378,20.862894,20.185354
6185000811753670400,5.0104,18.414797,20.127373,17.127726
4056053899020760576,5.0104,20.511082,20.797934,19.12597
496309657472523264,5.0104,12.107202,12.493649,11.551806
4042273930230780800,5.0104,19.307577,19.585941,17.999208
5814441620548475776,5.0104,11.593014,11.944889,11.06883
4046039242221768192,5.0104,19.368206,19.700945,18.507322
4172607358525904896,5.0104,20.737204,21.532337,19.926426
3184901700923680128,5.0104,9.892682,10.136196,9.48851
5809767115587600640,5.0104,10.524435,10.849148,10.011525
4504270333792635520,5.0104,20.663527,,17.922024
5325633213665826304,5.0104,17.31148,18.627602,16.189562
4117569173799867776,5.0104,19.990042,,
4040030853637041920,5.0104,19.066689,19.061771,17.925898
6133437809515798016,5.0104,20.670914,21.27723,19.343044
5882835293955959552,5.0104,20.825733,21.34998,19.258121
376536729120856320,5.0104,16.950008,18.243446,15.828082
3834372361772545024,5.0104,15.193608,16.291813,14.154884
4092064730249008128,5.0104,20.167223,20.891785,19.308859
4097957592813804800,5.0104,9.860165,10.135357,9.38954
4288979428697004544,5.0104,20.56562,21.07983,19.916082
5882409581163343104,5.0104,20.760767,,
6734839849255187712,5.0104,17.788902,17.973692,17.014822
5843283081857410816,5.0104,18.719784,20.796711,17.446877
4039223747572694400,5.0104,19.813591,19.917324,18.601696
1114807762960868864,5.0104,16.381752,17.815624,15.209308
5816865768824324224,5.0104,15.466457,16.640863,14.394303
4110574664848160000,5.0104,20.187887,21.17338,18.727112
4043292932813644288,5.0104,19.680983,20.065445,18.308964
4237082956601147008,5.0104,17.792103,19.740372,16.478441
5969174964240391040,5.0104,20.048012,,
1990811251161957632,5.0104,16.77332,18.230804,15.594044
2178329587728384128,5.0104,19.697624,21.18666,18.084389
4103207077946299648,5.0104,19.53327,20.395012,18.466526
5934152151669689984,5.0104,20.374353,,
765564417135034112,5.0104,16.648794,17.914852,15.536792
4988917943838016000,5.0104,16.676113,18.113203,15.503761
4507630372596804096,5.0104,18.278498,19.77343,16.226067
4209779162309399680,5.0104,18.607544,20.56526,17.298166
2476494811642207616,5.0104,17.2701,18.846966,16.05648
5873004667869902336,5.0104,20.887178,21.496529,20.095507
915698645393921152,5.0104,20.662884,21.714848,19.54737
6354026230325857920,5.0104,16.713722,18.121086,15.543908
4059066462119148928,5.0104,20.017914,,
5974845111381455744,5.0104,19.704859,21.009705,18.162868
5973506524637302656,5.0104,20.610456,22.198517,19.417097
614278218518407168,5.0104,16.891914,18.403053,15.672992
4099626587078701952,5.0104,20.493814,21.847355,19.852945
4050309466441591040,5.0104,18.790867,19.68445,17.765636
5369476785279724160,5.0104,17.32819,19.028528,16.06474
4117292749688891392,5.0104,19.501125,19.9742,17.861208
2212438053335582336,5.0104,20.764399,21.238108,19.2294
6498047307077138816,5.0104,19.253252,20.977413,17.95054
4120544280378539008,5.0104,20.149616,20.227459,18.699663
5891887336974635520,5.0104,20.71922,21.543964,19.908094
6088402981473129728,5.0104,20.595306,21.012867,19.428743
6723323427006920064,5.0104,20.300331,20.485874,19.283998
4125369315348655488,5.0104,20.711197,21.15015,19.89711
5828807392803799040,5.0104,20.78599,21.553928,19.541378
4388435821701152128,5.0104,20.100527,21.292723,18.663813
5346288364231825152,5.0104,18.61981,20.54269,17.316284
4504638464007769856,5.0104,20.731586,20.485706,19.04716
5834923082678170624,5.0104,19.164597,18.952673,17.750103
1804140182788388992,5.0104,19.699196,21.547325,18.342247
2034011578426930432,5.0104,20.394175,,
3767836721288119552,5.0104,16.900225,18.511229,15.674047
865137083500968064,5.0104,19.352888,21.472729,18.018328
4423276905646973568,5.0104,16.903767,18.278963,15.746034
3665463010396916096,5.0104,18.51344,20.362818,17.243778
4060926492214818304,5.0104,20.3799,20.930367,18.25096
5253272085707812736,5.0104,20.906307,,
6442565568091477632,5.0104,18.67903,20.417023,17.414732
6173763871636016896,5.0104,19.395443,19.518045,19.146557
4512798558280458368,5.0104,20.737856,21.301397,19.609383
4530734646642521984,5.0104,20.718401,21.445892,19.296288
1056690636331822208,5.0104,14.73027,16.048002,13.595435
4145944373374978944,5.0104,19.735056,,
4041619647962459520,5.0104,,,
6717400564016950400,5.0104,20.774656,21.45056,19.551819
6039048339747070080,5.0104,17.22891,18.732286,16.033316
6333294109653991808,5.0104,12.633938,13.13249,11.975595
207246504342336768,5.0104,19.479582,20.385746,18.087431
4257714265815256064,5.0104,20.424667,21.650139,19.005077
5836464323117933184,5.0104,20.702307,21.440376,19.924112
5982726651213528832,5.0104,20.791985,21.55462,19.640774
4056061492722896384,5.0104,19.844599,20.982868,17.786905
5863211042927761792,5.0104,20.818987,22.693829,20.03332
3396719175745247360,5.0104,13.093708,13.701595,12.354037
2442538761547254272,5.0104,19.73521,21.213114,18.346882
4043829391335656960,5.0104,19.690939,,
4351550672627963776,5.0104,18.838228,20.558825,17.54571
4696123808452419456,5.0104,14.668156,15.636274,13.691374
3164551763622957952,5.0104,19.955837,21.342176,18.514278
4042025299034452864,5.0104,19.69194,19.86999,18.770443
4039262642823633920,5.0104,19.851978,,
4104509999241600256,5.0104,19.131548,19.144869,17.36373
363298192508724608,5.0104,19.006044,20.72029,17.67648
4159763757065123328,5.0104,20.571747,21.900208,19.050093
2870879943080467712,5.0104,15.33769,16.455017,14.282978
5683631004204703744,5.0104,20.477245,21.454285,19.050247
1112930106339030272,5.0104,18.227417,20.084843,16.953115
5927145410720677120,5.0104,20.65229,,
4265107966129330432,5.0104,20.435427,,
4269194129288203904,5.0104,18.498022,18.70314,17.095253
4054542276675206784,5.0104,16.56782,18.062899,15.375154
4252401975385383296,5.0104,20.140413,,
5860705290333721600,5.0104,,,19.440886
5835241215161597568,5.0104,18.261557,18.569847,17.111465
4042118967921499008,5.0104,19.611238,20.315378,18.456755
4041529384997863680,5.0104,19.641357,,
4119021525513169664,5.0104,20.622213,21.230494,19.617283
5261737638030771200,5.0104,20.843258,21.41768,19.998142
1075807054730110336,5.0104,14.157937,14.978113,13.272892
2273829701675928064,5.0104,15.930721,17.079912,14.864508
6045478734734705152,5.0104,20.395151,,
4034408505079178112,5.0104,10.821357,11.122325,10.357043
5823269461986776320,5.0104,19.752567,20.35207,18.45915
232277088409336576,5.0104,16.43887,16.601864,15.143486
6078191164149198592,5.0104,20.145018,20.126053,18.939949
4376022438506010752,5.0104,11.657406,12.123336,11.016863
6684251933409791872,5.0104,19.223652,20.772799,18.006058
1562456669324306944,5.0104,18.277363,20.010607,17.062634
4144576374817056896,5.0104,20.580853,,
4144294040825531392,5.0104,20.71854,21.210531,19.24321
4146290925674212608,5.0104,19.379036,21.246262,18.033422
2669206588307502976,5.0104,20.566786,20.90907,19.34432
4363101012212503552,5.0104,20.804047,21.243856,19.177244
4091019777588274304,5.0104,20.015068,,
5680067654522728320,5.0104,20.88128,20.899189,20.014704
369825580726475904,5.0104,19.93863,21.406706,18.577072
4405384209330684800,5.0104,18.272566,20.112873,17.009354
6054257201198120064,5.0104,20.72426,,
1642855094146963072,5.0104,15.24884,16.347376,14.203423
6159572341913804288,5.0104,16.997286,18.594122,15.788662
5839192726812059776,5.0104,15.684465,16.875397,14.597682
5234572824584628992,5.0104,12.625504,13.155767,11.937432
1702574827691160448,5.0104,16.080282,17.187412,15.037807
4422654543407336960,5.0104,17.30415,18.922983,16.076162
5800236823675153408,5.0104,20.840603,21.97753,19.874887
4279756003608473600,5.0104,20.27383,21.69958,18.852985
4143692676660773120,5.0104,20.452568,,
4164209666674481920,5.0104,20.539116,21.391392,19.595211
5237677059456350720,5.0104,20.519224,20.820179,18.664114
4039786074778331008,5.0104,19.947311,,
2166865671482631936,5.0104,20.82942,21.851574,20.099134
5483270573689766528,5.0104,10.196313,10.425956,9.815639
4040111259615524992,5.0105,19.714712,19.909016,17.990839
5877796717510280704,5.0105,20.792145,21.890268,19.51977
6033287143708550656,5.0105,19.817284,19.971775,18.680895
4088339825306603136,5.0105,19.646374,20.030243,18.745264
4685782489302330112,5.0105,20.766169,20.901077,20.347286
4276926582233698688,5.0105,20.668322,21.411924,19.50541
3347508372476719104,5.0105,20.728601,21.575756,19.616049
5653393502432675584,5.0105,12.863752,13.392077,12.18113
1149640841082721920,5.0105,20.379915,20.412256,18.289005
5934413354389720192,5.0105,20.701643,,
4040395547912189568,5.0105,19.291746,19.43177,17.834597
3084392181934751104,5.0105,16.651188,18.15075,15.453331
5901767342305387008,5.0105,20.800428,20.863361,20.294476
4091936568413433600,5.0105,20.12008,20.88966,19.144733
5958136279839239552,5.0105,19.181105,19.56989,18.341894
4514011731941934464,5.0105,20.702465,,
5357857116340633856,5.0105,20.868252,21.287706,20.372673
280256614749128448,5.0105,20.784426,20.945404,19.99485
4059212009982596096,5.0105,20.060366,20.753195,17.599401
4471729325073743488,5.0105,20.579266,21.159647,19.726048
4143542077892299648,5.0105,19.46475,20.711145,18.00939
6032764016632543232,5.0105,20.431883,21.110332,19.426554
4715667524557137280,5.0105,16.91702,18.33505,15.755842
2076091572036039552,5.0105,20.668684,21.330633,19.254421
4688967770233136768,5.0105,20.795229,20.76019,20.207218
4305061328139858688,5.0105,17.336327,17.696793,16.581398
2667780968399911808,5.0105,20.74244,20.93709,20.125568
6149849910344648192,5.0105,20.763128,21.162743,19.810825
4943401430919184128,5.0105,16.786308,18.371578,15.572399
494234535434214912,5.0105,16.817364,18.280136,15.639793
2948495976419142784,5.0105,17.839663,19.601658,16.580452
4090001840266408192,5.0105,19.43634,20.044239,18.378218
4144717765147331840,5.0105,20.392286,21.223526,18.900126
3667694267381985408,5.0105,15.134284,16.243488,14.08308
3125365517104192128,5.0105,20.637754,21.197515,19.70575
4994903689434777856,5.0105,17.32658,18.749092,16.168932
5994853298073620352,5.0105,18.633144,20.798662,17.319483
2420960403468622208,5.0105,20.739038,21.092234,19.644884
4242105255143241856,5.0105,20.737572,21.16532,19.889795
4655176724168285568,5.0105,20.479692,20.085468,19.51525
5610234651689508608,5.0105,16.335958,17.904964,15.101761
5961341631113109888,5.0105,18.628586,19.1721,17.514479
4278726341027964928,5.0105,17.639551,19.229326,16.426922
6535643522345838976,5.0105,20.885254,20.87952,20.415405
2995138977654226688,5.0105,17.61407,17.591623,17.711515
98109766144086272,5.0105,17.885532,19.555952,16.654972
4284845642941554688,5.0105,20.306171,21.155529,19.249472
5588612888667011712,5.0105,17.542326,19.369871,16.264471
1667653749981846016,5.0105,18.81722,20.735832,17.52035
5891322600310713088,5.0105,20.395176,21.146673,18.778181
5874847964747795328,5.0105,20.815714,,
2060219743768609536,5.0105,17.599464,19.075882,16.35206
608841678984490240,5.0105,19.97669,20.875708,18.674349
1934937781089404544,5.0105,19.48173,19.56342,19.3968
2104564250269178624,5.0105,15.166004,16.281687,14.114087
4036627697614514944,5.0105,20.024536,,
4128313876212353024,5.0105,18.708067,,
4658559436073283840,5.0105,20.629107,20.298485,19.446392
4043158036525111424,5.0105,19.564262,20.555254,18.496569
5577825751884513792,5.0105,17.89595,19.528154,16.680483
4144598914729547136,5.0105,20.412502,21.534464,19.221512
5640266403055997824,5.0105,18.097517,19.68003,16.865301
4104931627592021760,5.0105,19.889473,,
5970827392766792192,5.0105,20.465042,21.185417,18.788843
4065205168693783680,5.0105,19.650509,19.223625,18.326157
1912302994198216960,5.0105,14.460907,15.452553,13.468476
1412542863083117312,5.0105,20.380129,21.941517,18.973133
5611282722487679872,5.0105,11.293022,11.621955,10.800906
6017252209656900864,5.0105,20.590836,21.775913,19.528845
6179575825676106624,5.0105,15.945975,17.247766,14.77575
4586668658564154240,5.0105,20.05367,21.231386,18.676517
4255307709758529152,5.0105,20.37441,,
4044094858966187520,5.0105,19.3747,20.027199,18.006329
4371349509794837248,5.0105,20.605724,21.591188,20.276926
5677962472008692864,5.0105,16.122156,17.47706,14.977619
5398576464313993088,5.0105,11.544366,11.889298,11.032647
5937916432765453952,5.0105,20.4328,,
6028919058824341760,5.0105,20.49213,,
4110894588420515712,5.0105,20.297909,20.923338,19.470898
4068300126372757248,5.0105,20.438677,,
225781414229892864,5.0105,17.807884,19.661425,16.55759
6438847161497544576,5.0105,20.707754,20.838362,20.229326
5979736426300584832,5.0105,19.488136,,
6033357271891409408,5.0105,20.482998,,
6561883749595348224,5.0105,19.770058,21.475239,18.3948
4519446858413077376,5.0105,20.261791,20.970634,18.9103
1992613213279260544,5.0105,20.909275,21.252773,19.866785
5797463335653871360,5.0105,13.343254,14.010444,12.554874
5354304937880684416,5.0105,20.284163,21.008085,18.702105
406596513733626496,5.0105,16.938332,18.594095,15.691793
4145087510246901888,5.0105,20.329256,,
2022821573695385984,5.0105,20.8858,21.744608,19.811132
6631495510083524096,5.0105,17.594604,19.175047,16.390795
6029638448666551424,5.0105,20.492971,,
455669985424347904,5.0105,18.033566,18.21553,17.316408
1737083579949924864,5.0105,18.341234,20.108507,17.049582
6148510017987662336,5.0105,20.62627,21.540396,19.284206
5958232311018413056,5.0105,20.55309,,
3244235196648724736,5.0105,17.04674,18.385729,15.906224
3495727350262287616,5.0105,19.409384,21.112148,18.117458
827344536686933120,5.0105,10.789718,11.07249,10.342848
4322275492664388352,5.0105,20.88708,21.808243,20.001852
4089585949939926528,5.0105,18.915829,,
3212966971446313856,5.0105,20.891342,21.397045,19.619608
3162873500858928768,5.0105,17.18799,18.558008,16.045904
2228114688254217216,5.0105,18.124926,19.754875,16.901154
4154705208998548992,5.0105,20.507801,,
3784892414377931648,5.0105,11.480683,11.852496,10.943966
6244479550391830656,5.0105,15.818139,17.028118,14.73489
4316309817483404800,5.0105,20.75214,21.13254,19.956642
4044122003271468032,5.0105,19.753866,20.198612,18.072662
1060811537193587712,5.0105,17.046686,18.651419,15.828222
5853269465006316928,5.0105,20.301315,,
6093518631118771968,5.0105,18.483091,,
3111559052669669248,5.0105,20.682741,22.022102,19.577633
4287887338793175168,5.0105,19.532284,19.811237,18.571943
5881773616727210368,5.0105,19.934086,,
280484591614617856,5.0105,19.291569,20.878613,17.963348
4230723866678099712,5.0105,17.469818,19.00037,16.263868
6221702578607293568,5.0105,15.581811,16.819027,14.475403
4319372885042084352,5.0105,20.724556,21.636307,19.531548
6498239481095274624,5.0105,16.734383,18.201406,15.554711
5546293308898521088,5.0105,17.889656,19.630281,16.64617
560644556712137856,5.0105,20.83579,21.71399,19.761534
5209425962862823296,5.0105,17.902817,19.515469,16.283464
866260445081488000,5.0105,19.926144,21.770794,18.51584
6857909388313296000,5.0105,13.944219,14.046362,13.196363
1864561271614397696,5.0105,20.70514,21.010305,19.708998
1848973701419704960,5.0105,17.058876,18.629278,15.854924
4816679279844556032,5.0105,19.011932,20.859997,17.539192
3118672991689752192,5.0105,20.842804,21.383976,19.598373
3809008548370297856,5.0105,17.506893,17.44985,17.674372
2019638315752236032,5.0105,20.175913,21.063654,18.741804
6705937708630689536,5.0105,17.857306,18.20732,16.581408
5890184949420446592,5.0105,9.712995,9.949468,9.316027
749099574106676864,5.0105,16.994139,17.96535,15.406796
2912748177637124992,5.0105,11.140627,11.474778,10.632331
5875741214910225280,5.0105,20.856865,22.944963,20.592846
2660287006382714880,5.0105,20.019829,21.597355,18.669247
4255779675094581504,5.0105,19.920462,20.62981,18.346573
5969447265157885440,5.0105,20.866465,21.616137,20.678404
165743165910073728,5.0105,19.498499,20.468256,18.07479
4039462925681724288,5.0105,19.533411,,
1460880490912160896,5.0105,16.625002,18.206509,15.415474
4117673902259788928,5.0105,19.837202,19.807026,17.961456
2446208729496558080,5.0105,16.980015,18.484692,15.779016
1812423701531862016,5.0105,16.412935,17.75477,15.268345
5915549583110872704,5.0105,20.883202,21.236765,20.020752
4913552572146563200,5.0105,17.413801,19.10879,16.188011
4037217379347763840,5.0105,19.96685,20.427553,19.831888
5416412089105801856,5.0105,16.61783,17.939337,15.480465
948995430897337600,5.0105,14.700993,15.75902,13.674732
1817258975711091584,5.0105,20.650642,20.34719,19.433538
5868656958379965312,5.0105,20.870018,21.8234,19.83863
4314291388979156480,5.0105,20.895071,20.791632,19.76185
2651974153015815552,5.0105,15.966265,17.046228,14.923221
3244752890530873856,5.0105,18.41449,19.942974,17.08901
4062844074854300416,5.0105,19.24812,,
2654241723949378560,5.0105,12.578182,13.189829,11.813285
2267269499907300352,5.0105,20.805986,20.799414,19.539383
6849531384585900160,5.0105,20.962927,21.360497,19.718903
6672812481288763520,5.0105,20.528826,20.59363,19.18402
2028811884870199040,5.0105,20.062572,20.65186,18.663502
273598659524905856,5.0105,19.65085,20.337177,18.428728
4122118952826067456,5.0105,20.612818,19.598902,20.033112
5906254479309884288,5.0105,18.759731,20.73555,17.451097
3747556538551457408,5.0105,17.602425,19.142073,16.411856
5884021774448098048,5.0105,20.19804,20.912178,18.903175
727649858890774656,5.0105,16.674013,18.241854,15.466588
3857666095427092864,5.0105,12.195786,12.640942,11.585328
5874856623406070912,5.0105,20.197811,20.861172,18.9262
5546894977965374464,5.0105,18.524492,20.544275,17.22072
30085593073989248,5.0105,20.525227,20.917337,20.041534
4262227658000182656,5.0105,9.982183,10.295998,9.499982
5864205791752336640,5.0105,20.559994,,
4318578350444619136,5.0105,20.48274,21.44116,19.095144
4144797995098190080,5.0105,20.513279,21.808647,20.022682
4109248619526474496,5.0105,20.5896,24.494682,20.19285
4514250154150867456,5.0105,20.865965,21.040941,19.941442
5944860226641868800,5.0105,20.76505,21.171488,20.03223
4385895606245299200,5.0105,12.828641,13.359906,12.148686
4507500080468230144,5.0105,20.389853,18.215755,17.571552
1761620869845555200,5.0105,20.421003,21.334566,19.245384
4056230684165006848,5.0105,17.989294,17.967478,16.02215
6485956939780062720,5.0105,19.322344,21.193644,17.988293
5982910716340396288,5.0105,20.714668,21.379564,19.373363
651907079835937280,5.0105,11.70559,12.099171,11.147103
6372164392613383680,5.0105,18.569761,20.533913,17.288795
2208361167302191616,5.0105,20.721605,21.346924,19.68455
4504982714233806208,5.0105,20.370277,20.270851,19.234962
6893705707339505920,5.0105,20.670338,21.096022,19.460674
4069261683671894016,5.0105,15.799265,17.073355,14.686509
2239642273100038528,5.0105,16.890041,18.384592,15.707074
2628438797385597696,5.0105,16.61011,18.058226,15.417633
1144683860413409024,5.0105,17.009687,18.520136,15.804824
5836284209438808192,5.0105,20.451372,20.573862,19.282522
3066469863228099456,5.0105,20.672323,21.069096,19.278894
4685930717254546048,5.0105,20.063555,19.053741,18.527933
4085271191443545088,5.0105,20.206375,20.680243,19.781406
2026223840672151424,5.0105,20.491919,21.29298,18.985376
5808094930204651904,5.0105,11.680647,12.077745,11.113842
5331670662071938048,5.0105,19.485876,20.918034,18.148798
4062132136722177664,5.0105,13.199141,14.287705,12.165929
508569452646803200,5.0105,17.417637,19.073164,16.19074
3921255117764332160,5.0105,20.369709,20.802538,18.969036
6071301383773764864,5.0105,20.06587,21.054834,18.278214
1276358933413544320,5.0105,19.72729,21.06523,18.399448
6763327954989059584,5.0105,20.60747,20.735575,19.700125
5451038802638742400,5.0105,14.019837,14.811281,13.148728
6062265081863711616,5.0105,20.035753,20.316975,18.837362
5861208901013648128,5.0105,20.688936,21.393951,20.0213
5740806978943819008,5.0105,19.865946,21.684652,18.49496
4174427668748075008,5.0105,16.412655,17.89151,15.21397
4120195387311683456,5.0105,19.031847,19.689812,17.929718
5885474087506975488,5.0105,20.419447,21.969236,18.5562
4117362976680647552,5.0105,20.049814,20.172796,18.908428
4118902331597505536,5.0105,20.475176,,
5746563059754102144,5.0105,13.315548,13.909858,12.582871
2024534063061975296,5.0105,18.93016,19.16312,17.577942
4035778015597923968,5.0105,20.393476,,
4116896989939566208,5.0105,19.686499,20.475473,18.016338
5876150542519021568,5.0105,20.076689,20.71739,18.594557
4109263222346290688,5.0105,20.59559,,19.849375
4107804033057134976,5.0105,20.291744,,
4504806276971599360,5.0105,20.443161,21.38721,18.946838
4042239948532890368,5.0105,19.163898,19.588282,17.845127
4287317035859873920,5.0105,19.059467,19.73284,17.929714
4197105405311945472,5.0105,18.324638,20.286598,16.988235
2695131427515025408,5.0105,18.703505,17.158094,15.866028
4298067820026515968,5.0105,17.378471,19.012993,16.163507
6115164269860010624,5.0105,16.464615,17.97241,15.266911
5835993732224469760,5.0105,19.72325,20.325457,18.40874
6075113459306757504,5.0105,19.900974,21.260511,18.23369
5980121805089315456,5.0105,20.059261,19.670984,18.098906
5977574511498790400,5.0105,20.49244,21.197657,19.356848
4115401658352423808,5.0105,20.430723,20.320019,18.913439
5110542690287462528,5.0105,20.161537,21.104969,18.73029
2032113305944251136,5.0105,20.924295,21.568516,19.72589
4529073971764136448,5.0105,20.879784,21.39538,19.713064
4489776498466684800,5.0105,9.951415,10.220696,9.512899
4041675070228121088,5.0105,19.904455,20.642424,18.58033
3377295615646693376,5.0105,19.435041,20.081488,18.39457
5986981383226513408,5.0105,20.704826,20.663782,19.133228
645481224643082880,5.0105,20.71954,21.228916,19.325014
149803962456261632,5.0105,20.855213,,
5871197861036828800,5.0105,20.054628,20.17121,18.593004
6899637980595456000,5.0105,20.785421,21.030869,19.511906
75096888990854272,5.0105,16.053322,17.311272,14.93579
1398738288436771712,5.0105,21.133118,20.828808,19.215412
5950521199725933568,5.0105,20.535751,,
6075811129497171328,5.0105,18.627743,20.290455,17.36342
3110820210923209856,5.0105,20.053492,21.28157,18.68629
5525650459112094976,5.0105,14.803059,15.717215,13.853062
5972715769659295744,5.0105,16.755138,18.192806,15.556092
5305591246993293184,5.0105,20.288794,20.972647,18.492268
6279224564502606848,5.0105,17.010862,18.321337,15.873976
3848919480429052672,5.0105,19.877968,21.389137,18.583696
273164837766623232,5.0105,20.779745,20.491705,19.12301
4091065957096720384,5.0105,18.649612,18.742523,17.11219
4041076901432725760,5.0105,19.915335,,
5875788597014672384,5.0105,20.79125,20.712095,18.824461
2564567509798102400,5.0105,17.480782,18.980186,16.28071
4041329587221562112,5.0105,20.366928,,
5923950401727684224,5.0105,11.315976,11.699679,10.756565
4038070664812053888,5.0105,20.14486,,
305025420561984000,5.0105,15.262589,16.343164,14.225908
1829752039140988416,5.0105,20.17333,19.92211,18.60504
5468097721246346240,5.0105,13.119583,13.661116,12.421915
6597846266678385536,5.0105,20.024399,21.334951,18.631163
6028251380428603520,5.0105,19.975285,19.92268,18.412827
948329985844295040,5.0105,10.416267,10.675183,10.005659
350038464530624896,5.0105,20.487423,21.480234,19.157463
5523285409603707776,5.0105,13.089898,13.661736,12.369264
617891449950397696,5.0105,20.413925,21.186415,19.046095
4053339518377942272,5.0105,19.897032,21.316107,18.651644
4048485140223039616,5.0105,20.4049,21.809675,19.964172
4106903704827119104,5.0105,19.577402,,
515207474921307904,5.0105,20.574598,21.109856,19.241982
5847435696768275584,5.0105,18.730173,18.85262,17.43897
4052142596851294848,5.0105,19.29569,19.240225,17.904713
1805892563805970048,5.0105,18.030151,19.859608,16.765202
4123462212491877888,5.0105,20.224686,20.652893,19.651321
6029125595322356224,5.0105,20.2761,20.366098,19.540007
478629544858822784,5.0105,18.002188,19.777859,16.749323
6835526011628205824,5.0105,12.532185,13.153714,11.770655
667374047342255104,5.0105,15.973464,17.248638,14.864888
6082861202354045952,5.0105,20.751919,21.9074,19.710009
4059701670716651648,5.0105,18.68309,19.256495,16.969095
4362984734562259968,5.0105,13.662281,14.611184,12.699321
5980547384811147520,5.0105,20.077673,20.62037,19.069622
5959488850919046784,5.0105,19.615007,20.114937,17.822424
4059968332259733888,5.0105,20.550802,21.482534,18.814232
2504012976345449088,5.0105,16.822414,18.301865,15.635478
2913330433467728512,5.0105,20.944048,20.960506,20.274803
4314044857837588736,5.0105,20.52261,20.81748,18.755518
373801311694941056,5.0105,20.891033,21.665438,19.757137
4070574637990193664,5.0105,20.2707,,
1603009617390064384,5.0105,12.929454,13.513618,12.208925
2421810532116003712,5.0105,14.434272,15.340684,13.492
4118370614672469888,5.0105,20.476748,21.279339,19.383942
